-1.117242,-0.535667
-1.120881,-0.565328
-1.106378,-0.586132
-1.112533,-0.618283
-1.073825,-0.625277
-1.074162,-0.654659
-1.057565,-0.673997
-1.066150,-0.709931
-1.030495,-0.716425
-1.036192,-0.751645
-1.019641,-0.771313
-1.032857,-0.814385
-1.029143,-0.845467
-1.036652,-0.887048
-1.031459,-0.919066
-1.038420,-0.963308
-1.035167,-0.999652
-1.078206,-1.083840
-0.498430,-1.053624
-0.413407,-0.921248
-0.372847,-0.877557
-0.349175,-0.869908
-0.319407,-0.844353
-0.285627,-0.803381
-0.276111,-0.828911
-0.253954,-0.816662
-0.229826,-0.794957
-0.215027,-0.803845
-0.189228,-0.768854
-0.171528,-0.762515
-0.156427,-0.766895
-0.138829,-0.757921
-0.121835,-0.749687
-0.108695,-0.765502
-0.092243,-0.758632
-0.077449,-0.764654
-0.063116,-0.778604
-0.046738,-0.767329
-0.030420,-0.745583
-0.015574,-0.751428
-0.000507,-0.755290
0.014809,-0.764060
0.029054,-0.736320
0.045599,-0.765531
0.059972,-0.752321
0.074045,-0.740964
0.092028,-0.765432
0.110971,-0.789121
0.127306,-0.790048
0.142838,-0.785763
0.157509,-0.777525
0.178792,-0.799820
0.198645,-0.811809
0.220511,-0.828792
0.240367,-0.835611
0.260276,-0.840974
0.295321,-0.890569
0.323063,-0.912550
0.357332,-0.948453
0.402922,-1.007723
1.110636,0.240642
1.057066,0.251329
0.981776,0.254334
0.962355,0.270008
0.918475,0.277680
0.887195,0.287760
0.888213,0.307910
0.873827,0.322696
0.835265,0.327631
0.801642,0.333143
0.811847,0.356641
0.794955,0.368410
0.771538,0.376534
0.761508,0.390739
0.755704,0.407106
0.740563,0.418320
0.692745,0.409848
0.709269,0.439063
0.703056,0.454965
0.699523,0.472843
0.693842,0.489559
0.680154,0.500629
0.675086,0.518085
0.662789,0.530105
0.653172,0.544244
0.654183,0.567692
0.626343,0.565946
0.633329,0.595761
0.636284,0.623058
0.634558,0.646795
0.621567,0.659505
0.607636,0.671196
0.605294,0.696172
0.621948,0.744987
0.611192,0.762688
0.628832,0.817777
0.608704,0.825332
0.632001,0.893915
1.701617,2.624019
1.563876,2.520950
1.487451,2.508711
1.403708,2.479498
1.329848,2.462971
1.279154,2.487131
1.219125,2.492047
1.167596,2.513147
1.112267,2.525400
1.059602,2.542908
1.025641,2.607467
0.975502,2.633857
0.931682,2.679335
0.897659,2.758609
0.864432,2.849473
0.841349,2.987827
0.104062,1.929250
0.061130,1.806001
0.024166,1.753289
-0.010715,1.707424
-0.043958,1.669039
-0.076533,1.648921
-0.108706,1.633813
-0.139799,1.612294
-0.169726,1.586957
-0.199601,1.568191
-0.233922,1.583581
-0.262748,1.561456
-0.292811,1.549580
-0.325885,1.553186
-0.355112,1.538290
-0.389203,1.544028
-0.423956,1.550070
-0.461898,1.564766
-0.496066,1.564283
-0.533381,1.571840
-0.573593,1.585138
-0.612306,1.591618
-0.664978,1.630219
-0.738672,1.711896
-2.347263,5.153183
-2.466986,5.140221
-2.597153,5.144386
-2.764695,5.213653
-1.877730,3.078229
-1.883678,2.953103
-1.908260,2.863345
-1.924646,2.766094
-1.983748,2.732468
-2.018623,2.666342
-2.066064,2.618227
-2.122721,2.581817
-2.184585,2.551007
-2.261753,2.536354
-2.346446,2.527414
-2.422409,2.506493
-2.565320,2.549999
-1.468963,-0.360056
-1.408409,-0.375304
-1.356852,-0.390866
-1.326109,-0.410988
-1.276103,-0.423720
-1.246677,-0.441892
-1.214902,-0.458254
-1.203704,-0.481820
-1.183532,-0.501509
-1.160524,-0.519453
-1.133804,-0.535037
-1.137016,-0.564702
-1.110834,-0.579750
-1.092351,-0.598280
-1.091846,-0.626791
-1.078718,-0.648351
-1.072641,-0.674342
-1.046184,-0.687359
-1.047670,-0.718822
-1.022147,-0.731882
-1.033779,-0.772037
-1.031418,-0.802986
-1.028974,-0.834752
-1.027859,-0.868598
-1.029651,-0.906129
-1.036864,-0.950040
-1.047559,-0.999209
-1.072430,-1.064817
-1.156818,-1.195616
-0.446677,-0.979175
-0.388511,-0.898975
-0.353843,-0.866048
-0.326243,-0.846604
-0.296693,-0.818468
-0.275913,-0.811585
-0.252799,-0.795610
-0.230875,-0.780508
-0.218279,-0.796285
-0.195071,-0.772033
-0.179705,-0.776463
-0.161558,-0.767833
-0.144634,-0.763028
-0.128895,-0.763353
-0.111762,-0.753652
-0.096538,-0.755047
-0.080623,-0.749833
-0.065783,-0.753743
-0.050532,-0.753027
-0.035114,-0.747368
-0.020350,-0.756550
-0.005183,-0.758012
0.009973,-0.754639
0.024965,-0.750117
0.040968,-0.767566
0.056677,-0.771034
0.072608,-0.774847
0.089806,-0.787925
0.101063,-0.752297
0.119309,-0.770667
0.137620,-0.784527
0.153048,-0.780199
0.175410,-0.808066
0.191965,-0.806008
0.213817,-0.824072
0.231024,-0.822201
0.258404,-0.853533
0.276417,-0.851095
0.303570,-0.874604
0.344829,-0.932671
0.394966,-1.005791
1.145978,0.240906
1.066430,0.246608
0.983490,0.248309
0.954296,0.261405
0.917374,0.271180
0.892693,0.283468
0.885963,0.301018
0.861578,0.312141
0.831776,0.320353
0.819462,0.334635
0.807664,0.348874
0.777632,0.354566
0.763838,0.366954
0.773027,0.390639
0.739296,0.392399
0.747754,0.416318
0.732398,0.427227
0.705037,0.430444
0.701803,0.448030
0.701223,0.467716
0.692519,0.482254
0.679321,0.493579
0.667997,0.506122
0.659398,0.520750
0.653050,0.537348
0.643224,0.551259
0.641649,0.572622
0.640576,0.595167
0.625084,0.604574
0.622242,0.626457
0.610995,0.640325
0.622154,0.678762
0.623521,0.708254
0.611528,0.723379
0.618836,0.762531
0.608760,0.781643
0.610786,0.817547
0.626198,0.874209
1.745303,2.655327
1.618690,2.573726
1.518563,2.525519
1.408483,2.452480
1.352998,2.469245
1.296980,2.483966
1.234234,2.483971
1.174575,2.487872
1.130569,2.524597
1.072857,2.530586
1.040381,2.597731
0.993294,2.631906
0.938093,2.645042
0.909928,2.738736
0.873517,2.816697
0.854368,2.963789
0.118723,1.974345
0.072905,1.821293
0.035940,1.800953
-0.000175,1.731381
-0.033987,1.686078
-0.066798,1.660420
-0.098859,1.638395
-0.129194,1.605032
-0.159421,1.583009
-0.192740,1.592741
-0.221206,1.564248
-0.255741,1.579334
-0.283664,1.553659
-0.312869,1.538332
-0.345750,1.541104
-0.375445,1.529240
-0.414482,1.553029
-0.442142,1.532616
-0.487980,1.572414
-0.514210,1.546669
-0.560814,1.580249
-0.611805,1.620095
-0.651244,1.625166
-0.705150,1.662327
-0.771472,1.721792
-2.423788,5.131216
-2.548640,5.126723
-2.685908,5.141483
-2.899778,5.289655
-1.868886,2.970199
-1.903531,2.894814
-1.925668,2.804316
-1.971844,2.751634
-2.010418,2.689866
-2.046979,2.627228
-2.110182,2.599101
-2.156721,2.550167
-2.217382,2.517732
-2.299842,2.508102
-2.390124,2.503841
-2.501565,2.517516
-2.670885,2.582221
-1.546298,-0.368903
-1.423540,-0.369939
-1.376696,-0.387400
-1.332791,-0.404057
-1.303525,-0.423904
-1.262517,-0.438752
-1.251004,-0.463075
-1.198420,-0.471143
-1.189107,-0.495231
-1.148572,-0.505613
-1.150716,-0.534357
-1.126030,-0.550605
-1.117325,-0.574395
-1.101645,-0.594560
-1.084457,-0.613675
-1.082703,-0.641677
-1.070185,-0.663617
-1.059736,-0.686937
-1.060703,-0.718170
-1.030778,-0.728475
-1.024240,-0.755106
-1.027237,-0.789595
-1.025727,-0.821674
-1.021487,-0.852465
-1.021015,-0.887401
-1.052195,-0.952198
-1.028672,-0.969140
-1.048784,-1.028564
-1.093275,-1.116071
-0.458253,-0.988334
-0.411465,-0.936172
-0.366344,-0.881075
-0.332893,-0.848220
-0.301012,-0.814646
-0.282862,-0.815467
-0.265963,-0.819470
-0.243466,-0.804770
-0.224421,-0.799317
-0.201215,-0.776147
-0.181811,-0.764052
-0.165991,-0.765407
-0.152104,-0.776224
-0.132429,-0.755849
-0.118858,-0.768761
-0.100829,-0.751692
-0.084932,-0.746509
-0.070970,-0.759022
-0.054677,-0.745849
-0.039503,-0.742955
-0.024994,-0.755574
-0.009693,-0.744601
0.005410,-0.768412
0.020325,-0.749891
0.035830,-0.759343
0.051151,-0.760012
0.064536,-0.737727
0.083455,-0.774700
0.096833,-0.756157
0.116212,-0.782580
0.132597,-0.784323
0.150026,-0.790619
0.168180,-0.798522
0.189517,-0.818100
0.207282,-0.819661
0.230322,-0.839578
0.247732,-0.836885
0.271684,-0.854448
0.302945,-0.890518
0.323462,-0.891760
0.371935,-0.964598
1.112337,0.250004
1.025225,0.252126
0.958478,0.256197
0.925930,0.267500
0.899946,0.279666
0.893104,0.297309
0.881561,0.313236
0.856832,0.323943
0.825115,0.331012
0.806092,0.342302
0.798732,0.358246
0.783173,0.370311
0.776275,0.386282
0.746078,0.390109
0.731295,0.401257
0.740248,0.425704
0.730275,0.439687
0.715702,0.450707
0.703948,0.463277
0.681218,0.468162
0.689832,0.494736
0.680812,0.509249
0.665186,0.518686
0.655321,0.532461
0.654211,0.553702
0.641016,0.564988
0.643502,0.590525
0.635446,0.607047
0.621969,0.618498
0.626411,0.648414
0.626025,0.674574
0.612385,0.687010
0.613945,0.717212
0.604303,0.735296
0.611390,0.775094
0.627815,0.829610
0.625384,0.861786
0.645250,0.927737
1.650336,2.588419
1.537716,2.521964
1.453209,2.494577
1.375757,2.474422
1.314873,2.480770
1.238734,2.454841
1.198956,2.499416
1.149762,2.525549
1.088228,2.523378
1.060977,2.602491
1.004078,2.611550
0.955868,2.643209
0.914623,2.697084
0.883555,2.788131
0.847235,2.872306
0.087437,1.891873
0.047267,1.808695
0.010607,1.747238
-0.023699,1.695057
-0.056487,1.659109
-0.088373,1.632248
-0.119453,1.608149
-0.151974,1.608587
-0.180486,1.572829
-0.210752,1.559735
-0.242895,1.561079
-0.275603,1.564102
-0.309408,1.570917
-0.335537,1.540024
-0.373349,1.562275
-0.404937,1.555769
-0.430714,1.528384
-0.471738,1.553908
-0.509763,1.565487
-0.550384,1.581779
-0.584607,1.577491
-0.635185,1.613887
-0.690330,1.655754
-0.754048,1.711134
-2.389768,5.141114
-2.514971,5.138322
-2.653487,5.156786
-2.841114,5.259450
-1.883782,3.035308
-1.896321,2.923026
-1.917669,2.829963
-1.956771,2.766517
-1.990657,2.698005
-2.041730,2.654116
-2.095536,2.613880
-2.149685,2.573920
-2.205020,2.535072
-2.287362,2.525600
-2.359738,2.502773
-2.472556,2.519263
-2.637270,2.581429
